CustomerId;Surname;Gender;Age;Salary;HasCreditCard;IsActiveMember
15699430;Davide;Female;35;180439.75;1;0
15699446;Hobbs;Female;25;35770.84;1;1
15699450;Li;Male;48;150694.58;1;1
15699461;Fiorentini;Male;35;121277.78;0;1
15699467;Connor;Female;41;87959.83;0;0
15699486;Johnson;Male;34;31802.92;1;1
15699492;Lorenzo;Female;27;187508.06;0;0
15699507;Messersmith;Female;25;82393.08;0;1
15699515;Manfrin;Male;33;40250.82;1;1
15699523;Chu;Female;55;123269.71;1;0
15699524;Howells;Female;30;193984.60;1;0
15699532;Okagbue;Male;51;168773.54;0;1
15699550;Babbage;Female;34;67502.12;1;1
15699598;Smith;Female;20;140385.33;1;1
15699619;Rivas;Male;31;91510.71;1;0
15699634;Howard;Female;48;148608.39;1;1
15699637;Anenechi;Male;57;117704.65;1;1
15699753;Zakharov;Male;41;24499.97;1;0
15699772;Barclay;Female;40;72876.43;1;0
15699797;Santana;Male;30;31928.50;0;0
15699830;Doherty;Female;40;122580.48;1;1
15699839;Hall;Male;36;71692.80;1;1
15699911;Chapman;Female;35;132295.95;1;0
15699963;Scott;Male;38;154844.22;1;1
15700046;Yuan;Male;41;193746.55;1;0
15700083;Lai;Male;39;9234.06;1;0
15700174;McKay;Female;30;57769.20;0;0
15700209;Walker;Male;63;85101.00;1;1
15700212;Shih;Female;46;122953.00;0;0
15700223;Steiner;Male;48;21439.49;1;1
15700255;Robson;Male;44;107013.59;0;0
15700263;Ifeatu;Male;66;130784.20;1;0
15700300;Okoli;Female;44;171345.02;0;1
15700325;Onyeoruru;Female;24;35896.75;1;0
15700353;Evans;Female;37;51229.17;1;0
15700366;Burton;Male;39;171575.54;1;1
15700383;Uvarova;Female;35;104706.29;1;1
15700394;Palermo;Female;26;144682.17;1;0
15700424;Hsiao;Female;35;54209.02;1;1
15700460;Allnutt;Female;55;123475.88;0;1
15700476;Azubuike;Male;41;34338.21;1;1
15700487;Osonduagwuike;Male;46;162643.15;1;0
15700511;Hanson;Male;42;104804.74;1;1
15700540;Barrera;Female;38;102076.03;0;0
15700549;Alvares;Male;54;4493.12;1;1
15700601;Dynon;Male;34;12148.20;1;1
15700627;Y?;Female;46;166996.46;1;0
15700650;Cousens;Male;34;55816.20;0;0
15700654;Liardet;Male;44;53294.17;1;0
15700656;Balashova;Male;32;65089.38;0;0
15700657;Thornton;Female;40;159773.14;1;0
15700693;Tu;Male;68;59864.96;1;1
15700696;Kang;Male;31;18606.23;1;1
15700710;Chiebuka;Female;37;24435.77;0;1
15700714;Hollis;Male;29;141706.43;1;1
15700749;Powell;Female;39;24677.54;1;1
15700752;Pugliesi;Female;32;52067.37;1;1
15700772;Nebechi;Male;44;38433.35;0;0
15700801;Eipper;Male;42;60021.34;0;1
15700813;Igwebuike;Female;25;103269.00;1;0
15700826;Ko;Female;54;105221.76;0;1
15700854;Cunningham;Male;35;100015.79;1;0
15700864;Fiorentini;Female;21;116106.52;1;0
15700937;Romano;Female;24;67445.85;1;1
15700946;Kolesnikova;Female;34;134691.20;1;1
15700964;Pollard;Female;27;167387.36;1;1
15700965;Toscano;Female;32;150026.79;1;1
15701037;Barton;Male;39;70563.90;1;0
15701042;Dalton;Female;27;170320.58;1;0
15701074;Herz;Male;35;91001.02;1;1
15701081;Jarvis;Male;36;61811.10;0;1
15701096;De Garis;Male;44;144494.94;1;0
15701109;Andreyev;Female;37;185210.63;1;1
15701121;Holt;Male;38;136507.69;0;1
15701160;Azubuike;Female;43;74854.97;1;1
15701164;Onyeorulu;Female;34;159235.29;1;1
15701166;Chinedum;Male;40;38761.61;1;1
15701175;Bruno;Female;33;59659.53;1;1
15701176;Brown;Male;26;440.20;1;0
15701200;Lucciano;Male;36;48314.00;1;1
15701206;Torreggiani;Male;44;66462.79;1;0
15701238;Chia;Male;47;148989.15;1;0
15701265;Tretiakov;Female;36;54184.06;0;1
15701280;Romano;Male;24;78498.04;0;1
15701281;Tan;Male;27;49089.36;1;1
15701291;Chidubem;Male;44;30607.11;1;0
15701301;Murphy;Female;42;67124.48;0;0
15701318;Poole;Male;67;87236.40;0;1
15701319;Baxter;Female;37;139377.24;1;1
15701333;Blackburn;Female;37;163427.18;0;0
15701352;Fanucci;Female;28;181419.29;1;0
15701354;Boni;Female;39;93826.63;0;0
15701364;Doherty;Male;30;54265.55;1;1
15701376;K'ung;Male;37;159585.61;1;1
15701392;Lucciano;Male;28;185547.71;0;1
15701412;T'ien;Male;40;173321.65;0;0
15701439;Fanucci;Female;50;88566.90;1;0
15701522;Yermolayeva;Female;29;3234.80;0;1
15701524;Ting;Male;36;46811.77;1;0
15701537;Ignatiev;Male;60;166513.49;1;1
15701555;Nicholls;Male;53;26015.80;0;1
15701602;Ayers;Male;52;53793.10;0;0
15701605;Forster;Male;37;67208.30;1;0
15701687;Campbell;Male;44;57338.56;0;0
15701738;Arcuri;Male;44;97677.52;1;1
15701741;Williams;Female;39;90305.97;1;0
15701765;Vincent;Female;37;30114.32;0;0
15701768;Tung;Male;32;197827.06;1;1
15701809;Cavill;Female;28;3408.70;1;0
15701885;Tucker;Female;40;92357.21;0;1
15701908;Nina;Female;40;25904.12;1;1
15701932;Millar;Female;52;67288.89;1;1
15701936;Bell;Male;28;32349.29;1;0
15701946;Ndubueze;Male;34;97782.92;0;0
15701962;Scott;Female;29;122487.73;1;0
15701972;Parsons;Male;35;37264.11;1;1
15702014;Jeffrey;Male;33;178798.13;0;0
15702030;Azarov;Female;29;157378.50;1;0
15702061;Findlay;Male;29;149184.15;1;1
15702095;Clarke;Female;56;186476.91;1;0
15702138;Swift;Female;22;44374.44;0;0
15702145;Edments;Male;33;64872.55;1;1
15702149;Fomin;Female;33;132480.75;1;1
15702175;Herrin;Female;29;28805.09;1;1
15702190;Fan;Male;43;64515.50;1;1
15702277;Smith;Male;34;142995.32;0;1
15702293;Medvedeva;Female;35;108739.15;1;1
15702298;Parkhill;Male;41;164040.94;0;0
15702300;Walker;Male;27;120893.07;0;0
15702337;Sinclair;Male;37;74320.75;1;1
15702377;Knorr;Male;48;78899.22;1;0
15702380;De Luca;Male;64;15876.52;0;1
15702416;Cecil;Male;43;182505.68;0;0
15702430;Ignatyeva;Female;35;31299.71;1;1
15702434;Hsieh;Female;30;116692.80;1;0
15702442;Benson;Female;56;54448.41;1;1
15702462;Fiorentini;Female;44;112649.22;1;1
15702464;Ross;Female;34;139463.57;0;0
15702499;Schnaars;Male;46;14725.36;1;1
15702541;Fraser;Female;59;159483.76;1;0
15702561;Dale;Male;32;87566.97;1;1
15702566;Lombardo;Male;26;177966.24;1;1
15702571;Wright;Female;35;131238.37;1;1
15702601;Wyatt;Male;30;44384.57;0;1
15702631;Tang;Female;26;78651.55;1;1
15702656;Yobachi;Female;33;108764.69;1;0
15702669;Faulkner;Male;44;144680.18;0;1
15702715;Kao;Female;34;50759.80;1;1
15702741;Potts;Male;32;86957.42;1;0
15702788;Gadsdon;Male;40;70196.57;1;0
15702789;Carter;Male;32;155165.61;1;1
15702801;Ts'ao;Female;29;91903.90;0;0
15702806;Martin;Male;24;10883.52;0;0
15702912;Ch'en;Female;35;44335.54;1;0
15702919;Collins;Male;30;145111.37;1;0
15702968;Artemieva;Male;74;134589.58;1;1
15703019;Okeke;Female;38;113597.64;0;1
15703037;Edwards;Male;37;178705.45;0;1
15703059;Scott;Female;49;93551.36;0;1
15703068;Nixon;Male;41;138051.19;1;1
15703106;K'ung;Male;40;122488.59;1;1
15703117;Findlay;Female;44;89602.81;0;1
15703119;Liang;Male;38;145700.22;1;1
15703143;Tuan;Female;29;115985.38;0;1
15703167;Rouse;Female;45;193903.06;1;0
15703177;Bell;Female;35;86764.46;1;1
15703199;Golibe;Male;38;98994.92;0;0
15703205;Uwaezuoke;Female;46;138849.06;1;1
15703264;Chukwufumnanya;Male;44;74836.34;1;0
15703292;Chimezie;Male;26;90177.30;1;1
15703354;Aksenov;Female;33;113907.80;1;0
15703394;Hawes;Male;27;44008.91;1;0
15703399;McNeil;Female;26;154460.68;0;1
15703413;Montes;Female;38;188225.67;1;0
15703437;Chinedum;Male;34;196288.46;1;0
15703482;Walker;Male;34;147074.67;1;0
15703541;Wang;Female;51;46675.51;0;1
15703544;Hung;Male;34;182988.94;1;0
15703563;P'eng;Male;40;191608.97;1;0
15703588;Palerma;Male;25;35321.65;1;0
15703614;Hutchinson;Male;48;79259.77;1;0
15703682;Kalinina;Male;33;158336.36;0;0
15703707;Atkins;Male;44;127444.14;0;0
15703728;Chieloka;Male;47;121798.52;1;0
15703763;Sanderson;Male;44;58076.52;1;1
15703778;Hughes;Male;33;36083.96;0;1
15703793;Konovalova;Male;58;28373.86;1;0
15703820;Endrizzi;Male;42;101069.71;1;0
15703923;Cameron;Male;41;138361.48;1;1
15703979;Evans;Male;39;137041.26;1;0
15704014;K'ung;Male;37;195333.98;1;0
15704053;T'ang;Male;62;119348.76;1;0
15704081;Findlay;Male;30;57862.88;1;1
15704144;Mazzanti;Male;33;105383.49;0;1
15704160;Wan;Male;49;149946.43;1;0
15704168;Ting;Male;38;60775.76;0;0
15704209;Noble;Female;39;59497.01;0;1
15704231;Barrett;Female;33;69759.91;1;1
15704250;Akabueze;Male;34;115842.10;0;0
15704284;Ekechukwu;Male;57;28434.44;1;0
15704315;Teng;Male;34;104000.06;1;1
15704340;Fu;Female;37;86609.37;1;0
15704378;Calabrese;Male;37;180241.44;1;1
15704442;Fleming;Female;53;147311.47;1;1
15704466;Udokamma;Female;34;195074.62;1;0
15704483;Lorenzo;Male;40;106149.48;0;0
15704509;Tan;Male;35;85421.48;0;0
15704581;Robertson;Male;34;156309.52;0;1
15704583;Chikwado;Male;56;114522.68;1;0
15704586;Osonduagwuike;Female;42;76209.56;0;1
15704597;Trumbull;Male;33;43943.09;0;1
15704629;Wright;Female;32;152790.92;0;1
15704651;Bishop;Male;26;121551.93;0;0
15704657;Denman;Male;39;41777.90;1;0
15704681;Yeh;Male;37;147700.78;0;1
15704746;Inman;Male;35;55324.49;1;1
15704763;Kozlova;Female;39;118711.75;1;1
15704769;Smith;Female;67;93146.11;0;1
15704770;Pan;Male;25;11723.57;0;1
15704771;Ugochukwu;Female;35;78101.29;1;1
15704788;Krawczyk;Female;49;91556.57;0;0
15704795;Vagin;Female;77;49054.10;1;1
15704819;Ositadimma;Female;39;112973.34;0;0
15704844;Hsiung;Male;62;64490.67;0;1
15704910;Rios;Male;23;13813.24;1;0
15704954;Suffolk;Male;37;117023.08;1;1
15704987;Lu;Female;52;41858.43;1;0
15705001;Napolitani;Female;35;125553.52;1;0
15705009;Cartwright;Female;56;89405.26;1;0
15705034;Peng;Male;40;145613.17;1;1
15705050;Linger;Male;30;148887.69;1;1
15705085;Quesada;Female;29;27359.19;1;0
15705113;P'an;Male;34;9663.28;0;0
15705174;Chiedozie;Male;68;186574.68;1;1
15705281;Burt;Male;38;78744.39;1;0
15705298;L?;Male;29;141798.98;0;0
15705301;Parkes;Male;41;184366.14;1;1
15705309;Yuriev;Male;39;116748.14;0;0
15705313;Stange;Female;33;83335.78;1;1
15705343;May;Female;32;28797.32;1;0
15705352;Yang;Male;38;76076.20;1;1
15705379;Upjohn;Male;38;66561.60;1;0
15705383;Shen;Male;35;91775.51;1;1
15705403;Seleznyova;Female;46;86587.37;0;1
15705448;Gilbert;Male;52;190806.36;1;1
15705458;Parkin;Male;39;195638.13;1;1
15705506;Perry;Male;38;90839.61;0;0
15705512;Welch;Female;37;115638.29;1;0
15705515;Lazarev;Male;40;159418.10;1;0
15705521;Pisani;Female;33;42749.85;1;0
15705544;Ma;Male;61;50368.63;0;1
15705620;Lu;Male;34;138882.98;1;0
15705639;Onyemauchechukwu;Female;28;44420.18;1;0
15705657;Hewitt;Female;44;136330.26;1;1
15705663;Milano;Female;39;189664.43;1;1
15705676;Wardle;Female;35;48478.47;0;0
15705707;Bennelong;Female;29;141075.51;1;0
15705735;Onyekachi;Male;43;135008.92;1;1
15705739;Toscani;Male;32;148811.14;1;0
15705765;Lane;Female;46;104272.04;1;0
15705777;Real;Male;49;193266.72;1;1
15705860;McKenzie;Male;40;52449.62;1;0
15705885;Smeaton;Male;36;45570.84;1;1
15705890;Nebechukwu;Male;45;37013.29;1;0
15705899;Craig;Male;35;155356.34;1;1
15705918;Howarth;Male;31;59650.42;1;1
15705953;Kodilinyechukwu;Male;51;109078.35;1;0
15705991;Kenenna;Male;38;11950.29;0;0
15705994;Udinese;Male;27;94544.88;1;0
15706005;Roberts;Male;46;90189.72;1;0
15706021;Buley;Female;34;171413.66;0;0
15706036;Lombardo;Male;38;46562.02;1;1
15706071;Hunt;Male;39;22197.80;0;1
15706116;McKay;Female;30;40441.10;1;0
15706128;Zhdanov;Female;21;84008.66;1;0
15706131;Logan;Female;37;9170.54;1;0
15706163;Enyinnaya;Male;46;92727.42;0;0
15706170;Onyemere;Male;34;37490.84;0;0
15706185;Clements;Male;47;174311.30;1;1
15706186;McKenzie;Male;33;34925.56;0;0
15706199;White;Male;36;182059.28;0;0
15706200;Graham;Male;41;140298.24;1;0
15706217;Kao;Male;28;34490.06;1;1
15706223;Barnes;Male;38;4554.67;1;1
15706232;Niu;Male;52;106340.66;1;1
15706268;Smith;Male;51;53581.14;1;1
15706269;Willis;Female;47;107625.46;1;1
15706365;Bianchi;Female;50;189543.19;1;1
15706394;Howell;Male;53;52332.85;0;1
15706458;Pan;Male;39;185599.34;1;1
15706463;Yang;Female;36;7156.09;1;1
15706464;White;Male;35;57213.46;0;0
15706534;Enyinnaya;Female;47;180251.68;0;0
15706537;Pirogov;Female;59;191070.01;0;1
15706552;Odinakachukwu;Male;36;156731.91;0;1
15706557;Ferguson;Female;52;32159.46;1;0
15706587;Johnston;Male;57;116781.71;0;1
15706593;Ellis;Female;50;33741.84;1;1
15706602;Bates;Female;33;156660.21;0;1
15706637;Chang;Male;40;121537.91;0;0
15706647;Jordan;Male;31;166698.18;1;1
15706706;Chinwendu;Male;33;171668.20;0;1
15706729;Hsiao;Male;38;179833.45;0;1
15706762;Ignatyev;Female;41;52319.26;1;1
15706764;Spencer;Female;35;3701.63;1;0
15706799;Macknight;Male;44;84972.90;0;0
15706810;Zuyeva;Female;32;59061.25;0;1
15706815;Samoylova;Male;37;188366.04;1;1
15706899;Ma;Male;34;66721.98;1;1
15706904;Robertson;Male;43;74564.41;1;1
15707007;Onio;Female;39;94263.44;1;0
15707011;Morrison;Male;47;71071.47;1;0
15707025;Fang;Female;31;5199.02;1;1
15707042;Dellucci;Female;24;63340.65;1;0
15707078;Kruglov;Female;26;123454.62;0;0
15707110;Endrizzi;Male;28;41758.90;1;0
15707114;Holder;Male;30;3430.38;0;1
15707120;Cocci;Male;46;88920.68;1;0
15707132;Yudin;Male;33;78698.09;0;1
15707138;Nagy;Male;39;100060.54;1;1
15707144;Onyeorulu;Male;25;167705.07;1;0
15707189;Marshall;Female;36;53412.54;1;1
15707199;Cooper;Male;36;55835.66;0;0
15707219;Hopman;Female;28;123318.37;0;1
15707242;Ibeamaka;Male;40;146703.36;0;0
15707291;Percy;Male;48;157937.35;1;1
15707322;Nnamdi;Female;48;98912.69;0;0
15707362;Yin;Male;43;199273.98;0;1
15707441;White;Male;26;83253.05;1;1
15707473;Summers;Female;48;111755.80;1;0
15707479;Fan;Male;40;122073.48;1;0
15707488;Tan;Female;27;131919.48;1;0
15707505;Taylor;Male;31;147661.47;1;0
15707551;Hutcheon;Male;30;27012.00;1;1
15707559;Clark;Female;30;195104.91;1;1
15707567;Esposito;Male;50;91936.10;0;0
15707596;Chung;Female;74;66732.63;1;1
15707602;Macleod;Female;47;166929.43;1;1
15707634;Anenechukwu;Female;32;161069.73;1;1
15707637;Zikoranachukwudimma;Female;56;13228.93;1;0
15707674;Marino;Female;58;81436.68;1;0
15707681;Pokrovsky;Male;38;133403.07;0;1
15707696;Lu;Female;28;22356.97;1;1
15707861;Nucci;Female;46;117369.52;1;0
15707918;Bentley;Female;36;74260.16;1;0
15707962;Gunson;Male;40;46774.94;1;0
15707968;Akobundu;Male;36;89587.34;1;0
15707974;Anayochukwu;Female;38;184796.84;1;0
15708003;Aleksandrova;Male;41;1557.82;1;0
15708046;Knowles;Male;31;158958.90;1;0
15708048;Burn;Female;34;106892.91;1;0
15708063;Walker;Male;36;70758.37;0;0
15708139;Brown;Female;40;181294.39;1;0
15708162;Thomson;Female;40;121084.27;0;1
15708193;Liu;Male;33;130866.95;0;0
15708196;Uchenna;Male;60;196858.40;1;1
15708212;Lin;Female;54;172586.89;1;0
15708228;Toscani;Male;30;68343.53;1;0
15708236;Wright;Female;72;7032.95;1;1
15708256;Chien;Male;28;159654.00;1;0
15708265;Chibugo;Female;24;102517.83;1;1
15708289;Graham;Male;25;10579.72;0;0
15708357;Chapman;Female;38;103760.53;1;0
15708362;Watson;Male;63;80272.06;1;1
15708422;Hsiung;Female;35;76637.38;0;0
15708504;Wong;Male;50;176471.78;1;1
15708505;Palerma;Female;37;39016.43;0;1
15708513;Bevan;Female;39;191350.48;1;0
15708534;Afamefuna;Female;64;136079.64;1;0
15708608;Wallwork;Female;22;192633.85;0;1
15708610;Costa;Male;44;35342.33;0;0
15708650;Fullwood;Female;31;160383.47;0;1
15708693;Sherman;Female;33;56583.88;1;0
15708710;Ford;Female;37;131521.72;0;1
15708713;Hill;Male;35;36249.76;1;1
15708714;Santiago;Female;33;34045.61;1;0
15708791;Abazu;Male;32;169137.24;0;0
15708867;Niu;Female;38;3966.50;1;0
15708904;Yermakova;Female;37;100101.06;0;0
15708916;Paterson;Male;38;47414.15;1;0
15708917;Martin;Male;53;136886.86;1;1
15709004;Mai;Male;22;961.57;0;1
15709016;North;Female;47;158845.49;0;0
15709117;Fanucci;Female;46;28370.95;1;1
15709135;Pirozzi;Male;30;156529.44;0;0
15709136;Adams;Male;28;199909.32;1;1
15709142;Sagese;Female;30;132973.17;1;0
15709183;Davidson;Female;58;114672.64;1;1
15709199;Burson;Female;40;184118.73;1;1
15709222;Chukwueloka;Male;34;123427.98;0;1
15709232;McKay;Female;47;65481.86;1;1
15709252;Fuller;Female;28;29835.37;0;1
15709256;Glover;Female;28;164864.67;1;1
15709295;Wall;Female;25;128373.88;1;1
15709324;Bruce;Male;34;55003.79;1;0
15709338;T'ao;Female;29;164137.36;1;1
15709354;Tudawali;Female;41;113089.43;1;1
15709368;Milne;Female;43;109041.53;1;1
15709387;Obiajulu;Male;52;159808.95;1;1
15709396;Hale;Male;42;95804.33;1;1
15709412;H?;Male;30;63908.86;0;1
15709441;Cocci;Female;59;36124.98;1;1
15709447;Reed;Female;26;105105.35;1;0
15709451;Gordon;Female;35;142839.82;1;1
15709459;Oluchi;Female;63;173576.71;1;1
15709474;Macnamara;Female;57;65121.63;1;1
15709476;Kenyon;Female;41;71179.31;1;0
15709478;P'an;Male;37;161064.29;0;1
15709487;Freeman;Male;34;56780.97;0;0
15709511;Watt;Male;43;100618.17;1;0
15709523;Yao;Female;30;100687.67;1;1
15709531;Harding;Male;38;193214.05;1;0
15709604;McMillan;Male;23;173843.21;1;0
15709621;Wan;Male;31;27731.05;0;1
15709639;Wilson;Female;22;92977.75;1;1
15709643;Gray;Male;32;85901.09;1;0
15709653;Hamilton;Male;32;67364.42;1;0
15709737;Hunter;Male;36;84294.82;0;1
15709741;Hussain;Male;28;193018.71;1;0
15709780;Azuka;Female;37;67734.79;1;1
15709846;Yeh;Female;39;84487.62;1;0
15709861;He;Male;30;28879.30;1;1
15709917;Ni;Female;46;137763.93;0;0
15709920;Burke;Female;33;50774.81;0;0
15709928;Niu;Female;41;3414.72;1;0
15709941;Feng;Male;46;90747.94;1;0
15709994;Gallo;Female;40;135459.02;0;1
15710012;Bowen;Male;44;43018.82;1;0
15710034;T'ao;Male;43;101382.86;0;1
15710053;Neumayer;Female;44;57164.19;0;1
15710087;Nicholls;Female;54;96013.50;1;0
15710105;Stirling;Female;26;184520.00;1;1
15710111;Clark;Male;33;38550.40;0;0
15710138;Sun;Male;39;63889.10;0;1
15710161;Ko;Female;34;171706.66;1;1
15710164;P'eng;Female;73;130883.90;0;0
15710206;Larson;Female;39;14928.80;1;0
15710257;Matveyeva;Female;39;121316.07;0;1
15710295;Patrick;Female;38;175756.36;1;0
15710315;Chukwukadibia;Male;29;112813.79;0;0
15710316;Fang;Female;48;93151.77;1;1
15710365;Thomson;Male;50;181794.86;1;0
15710366;Hamilton;Female;42;83629.60;1;1
15710375;Gibson;Male;41;65396.79;1;0
15710390;Uspensky;Female;39;148948.52;1;1
15710397;Lin;Male;26;147600.54;1;0
15710404;Chinwendu;Male;35;193793.78;1;1
15710408;Cunningham;Female;38;4525.40;1;1
15710421;Baresi;Female;36;101828.39;0;0
15710424;Page;Male;36;197015.20;1;1
15710450;Okwudiliolisa;Male;22;185510.34;1;1
15710456;Balmain;Female;27;63495.86;1;0
15710527;Matthews;Female;35;119565.34;1;1
15710543;Okwuoma;Male;46;161125.67;1;1
15710553;Yin;Male;48;79134.78;0;1
15710671;Gordon;Male;34;183682.09;0;0
15710687;Mills;Female;33;199478.05;1;0
15710689;Angel;Male;40;74965.61;0;0
15710726;Hughes;Male;52;178229.04;0;1
15710743;Onwuamaeze;Male;47;133831.37;1;1
15710825;Ch'en;Male;31;43921.36;0;0
15710853;Ts'ui;Female;24;116160.04;1;0
15710928;McChesney;Female;55;93769.89;1;1
15710978;Palerma;Male;42;21333.22;1;1
15711015;Hammonds;Male;36;190911.02;1;1
15711028;Nnachetam;Male;52;104035.41;1;1
15711062;Thomas;Male;40;117279.49;1;1
15711130;Tseng;Male;45;99593.28;1;0
15711181;Clapp;Female;50;182076.97;0;1
15711218;Parry;Male;39;55556.30;1;0
15711219;Jennings;Female;57;180150.49;1;1
15711249;Chukwuemeka;Male;22;70007.67;1;0
15711251;Chizuoke;Male;45;60375.18;1;0
15711254;Retana;Female;35;164241.67;1;0
15711287;Ahmed;Female;35;142626.49;1;0
15711288;Hay;Male;24;37654.31;1;0
15711299;Wilson;Female;52;131473.31;0;1
15711309;Sumrall;Male;33;193131.42;1;0
15711314;Kao;Female;45;125939.22;0;0
15711316;Ch'ang;Male;27;199527.34;1;1
15711352;Endrizzi;Female;31;126794.56;1;1
15711378;Willis;Male;38;187800.63;1;0
15711386;Trentini;Female;29;64729.51;0;1
15711396;Henderson;Male;40;82870.75;1;1
15711398;Fetherstonhaugh;Female;25;89566.64;1;0
15711446;Sinclair;Female;51;75084.96;1;0
15711455;Kuo;Female;36;94554.74;0;0
15711457;Herz;Female;28;188850.89;0;1
15711468;Tennant;Female;32;44099.75;1;1
15711489;Azikiwe;Female;32;114565.35;1;1
15711521;Egobudike;Male;39;138399.67;1;1
15711540;Pacheco;Female;29;144375.00;1;1
15711571;Y?;Male;42;194890.33;1;0
15711572;O'Kane;Female;31;163484.80;1;0
15711602;Lowrie;Female;36;95393.43;1;1
15711618;Chang;Female;39;116511.12;1;0
15711635;Chu;Female;42;64746.07;1;0
15711687;Nero;Male;41;56784.11;0;1
15711716;Ferguson;Female;56;106918.67;1;0
15711733;Rapuokwu;Male;48;146821.42;0;1
15711742;Mason;Female;34;62868.33;1;1
15711750;Watson;Female;34;175310.38;1;1
15711759;Wilkins;Female;29;126469.09;1;1
15711789;Davey;Female;42;161242.99;0;0
15711825;Ts'ai;Female;35;88798.02;1;0
15711834;Long;Female;30;67997.13;0;0
15711843;Pisani;Male;40;107961.11;0;0
15711889;Mao;Male;42;108139.23;1;0
15711901;Iheatu;Male;45;126145.08;1;1
15711921;Scott;Male;29;6770.44;1;1
15711977;Finch;Male;36;100940.91;1;0
15711991;Chiawuotu;Male;30;3183.15;0;0
15712068;Wan;Male;45;67214.02;0;1
15712121;Chidimma;Male;34;27738.01;1;0
15712176;Burke;Male;31;28407.40;1;1
15712199;Ijendu;Female;61;161217.18;1;1
15712264;Plumb;Female;39;126263.97;1;1
15712287;Pokrovskii;Female;80;188603.07;1;1
15712303;Valentin;Male;66;118188.15;1;1
15712319;Chukwukere;Male;45;139889.15;0;1
15712403;McMillan;Female;61;61108.56;1;0
15712409;Tang;Male;66;195429.92;1;1
15712483;Chidi;Female;28;10899.63;1;0
15712536;Fallaci;Female;36;41295.10;1;0
15712543;Chinweike;Male;39;124411.08;1;1
15712551;Shen;Female;58;120415.61;1;0
15712568;Angelo;Male;40;138360.29;1;0
15712584;Liao;Female;33;88187.81;1;1
15712596;Huang;Male;31;25950.49;1;0
15712608;Costa;Female;42;44273.91;0;1
15712772;Onwubiko;Male;28;199727.72;1;1
15712777;Kao;Male;38;35848.12;1;0
15712807;Robertson;Male;46;108500.66;1;1
15712813;Nevzorova;Male;43;25333.03;0;1
15712825;Howells;Female;29;140676.98;0;1
15712849;Tung;Male;41;177644.52;0;0
15712877;Morley;Male;36;52462.25;1;0
15712903;Diaz;Female;21;153920.22;1;1
15712930;Duncan;Male;42;123006.91;0;0
15712938;Genovese;Male;44;34416.79;1;1
15712960;Olisanugo;Male;37;5353.12;0;1
15713043;Siciliani;Female;33;100408.31;1;1
15713094;Tai;Female;25;126761.20;1;1
15713144;Ingrassia;Male;46;61931.21;1;0
15713160;Lin;Male;25;124382.90;1;0
15713250;Izmailova;Male;33;123509.01;1;1
15713267;Zimmer;Female;34;111676.63;0;1
15713346;Panina;Male;24;88992.05;1;1
15713347;Reynolds;Male;48;193580.32;1;0
15713354;Morrice;Female;22;70529.00;1;0
15713370;Hunter;Male;36;183058.51;0;0
15713374;Jarvis;Male;67;99490.01;1;1
15713378;Brownless;Male;38;53311.78;0;0
15713379;Anderson;Male;26;197594.34;1;1
15713426;Hancock;Male;30;102566.46;1;0
15713440;Barese;Female;21;170138.68;1;1
15713463;Tate;Female;41;129936.53;1;0
15713479;Ozuluonye;Male;35;1485.27;1;0
15713483;Greeves;Male;52;159123.82;1;0
15713505;Harriman;Male;31;192660.55;0;1
15713517;Otitodilinna;Male;39;12351.01;1;0
15713532;Wang;Female;29;15470.91;1;0
15713559;Onyemauchechukwu;Female;32;72946.95;1;1
15713578;Farrell;Female;50;111020.24;1;1
15713594;French;Female;32;112771.95;1;0
15713596;Ugochukwu;Female;62;58381.77;0;1
15713599;Castiglione;Male;30;37662.49;0;1
15713604;Rossi;Male;40;172646.88;0;1
15713608;Tuan;Female;41;34827.43;1;1
15713621;Mollison;Male;41;198064.52;1;1
15713632;Ham;Female;48;94978.10;0;0
15713637;Chinedum;Male;34;185227.42;1;0
15713644;Marshall;Male;22;158974.45;1;0
15713655;Calabrese;Female;38;56229.72;1;1
15713673;T'ien;Female;33;90273.85;0;1
15713769;Michelides;Male;38;27239.28;1;1
15713770;Shih;Male;41;83753.64;1;0
15713774;Chikwendu;Female;46;156787.34;0;0
15713819;Walsh;Male;48;163116.75;1;1
15713826;Ferguson;Female;20;113557.70;0;0
15713843;Kao;Male;30;27937.12;0;1
15713845;Merrett;Male;38;175479.92;1;0
15713853;Ifeajuna;Male;42;65323.11;1;1
15713854;Cremonesi;Female;37;110142.34;1;0
15713890;Maclean;Male;44;152884.85;0;1
15713912;Nebechukwu;Female;45;115818.16;0;1
15713949;Woods;Male;40;174183.44;1;0
15713975;Gibson;Female;47;165849.49;1;0
15713983;Mao;Male;34;177235.21;1;0
15714006;Gardener;Female;35;79957.95;0;1
15714046;Trevisano;Male;33;142903.44;1;1
15714057;Windradyne;Male;40;25399.70;1;0
15714062;Millar;Female;40;189051.59;0;0
15714080;Goliwe;Female;40;154486.01;1;0
15714087;McGill;Female;45;68794.15;1;0
15714227;Kelly;Female;53;136910.18;1;1
15714240;Ponomarev;Male;74;151425.82;0;0
15714241;Haddon;Male;42;101108.85;0;0
15714256;Gerasimov;Male;30;163625.56;0;1
15714260;Castiglione;Female;38;178752.73;0;0
15714355;Sinclair;Male;32;125898.39;0;1
